ID_Venta,Fecha,Producto,Categoria_producto,Precio,Cantidad_vendida,Region,Descuento,Metodo_Pago
48,13/02/2024,Laptop,Electronica,970,4,Asia,21.23,Efectivo
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,23.66,PayPal
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,15.52,Transferencia Bancaria
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,13.21,PayPal
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,4.42,Desconocido
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,9.85,Tarjeta de Crédito
54,16/03/2024,Smartphone,Electronica,700,5,Europa,13.02,Transferencia Bancaria
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,2.66,Cheque
56,18/03/2024,Laptop,Electronica,950,3,Asia,6.62,Tarjeta de Crédito
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,17.95,Cheque
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,22.07,Efectivo
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,29.95,Cheque
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,27.99,PayPal
61,23/03/2024,Laptop,Electronica,1000,2,Asia,19.28,Cheque
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,12.64,Tarjeta de Crédito
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,19.09,Tarjeta de Crédito
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,23.57,Cheque
65,27/03/2024,Smartphoness,Electronica,750,7,Norteamerica,3.55,Tarjeta de Crédito
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,12.3,Tarjeta de Crédito
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,25.19,Cheque
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,11.51,Transferencia Bancaria
69,31/03/2024,LaptopS,Electronica,970,4,Asia,17.16,Transferencia Bancaria
70,01/04/2024,NaN,Electronica,690,8,Sudamerica,17.63,Efectivo
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,5.53,Tarjeta de Crédito
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,10.87,Cheque
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,10.04,Tarjeta de Crédito
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,0.79,PayPal
75,06/04/2024,Smartphone,Electronica,700,5,Europa,0.73,Tarjeta de Crédito
76,07/04/2024,NaN,Electrodomestico,1200,1,Sudamerica,24.95,Tarjeta de Crédito
77,08/04/2024,Laptop,Electronica,950,3,Asia,8.19,Transferencia Bancaria
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,15.54,Cheque
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,8.96,Tarjeta de Crédito
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,28.22,Transferencia Bancaria
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,7.78,Efectivo
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,12.89,Transferencia Bancaria
4,18/01/2024,Laptop,Electronica,950,3,Asia,26.18,Transferencia Bancaria
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,25.26,Transferencia Bancaria
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,5.58,Tarjeta de Crédito
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,24.08,Tarjeta de Crédito
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,13.75,Efectivo
9,23/01/2024,Laptop,Electronica,1000,2,Asia,14.49,PayPal
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,4,PayPal
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,2.42,PayPal
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,21.84,Efectivo
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,14.89,PayPal
14,28/01/2024,Laptop,Electronica,850,1,Europa,13.11,PayPal
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,21.89,Transferencia Bancaria
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,22.97,Tarjeta de Crédito
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,4.77,Tarjeta de Crédito
18,01/02/2024,Tablet,Electronica,,4,Europa,18.31,Transferencia Bancaria
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,4.06,Transferencia Bancaria
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,22.54,Transferencia Bancaria
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,19.71,Tarjeta de Crédito
22,05/02/2024,Laptop,Electronica,1050,2,Europa,28.7,PayPal
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,2.07,Transferencia Bancaria
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,1.71,Efectivo
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,8.47,Transferencia Bancaria
26,09/02/2024,Smartphone,Electronica,780,7,Europa,7.85,Cheque
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,7.41,Transferencia Bancaria
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,27.19,Tarjeta de Crédito
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,7.49,Transferencia Bancaria
30,13/02/2024,Laptop,Electronica,970,4,Asia,8.16,Cheque
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,22.78,Efectivo
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,13.49,PayPal
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,23.3,Transferencia Bancaria
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,1.96,Cheque
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,14.63,Cheque
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,1.01,Efectivo
37,05/02/2024,Laptop,Electronica,1050,2,Europa,1.88,Tarjeta de Crédito
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,27.19,Transferencia Bancaria
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,4.18,Cheque
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,15.97,Efectivo
41,09/02/2024,Smartphone,Electronica,780,7,Europa,12.33,PayPal
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,10.42,Cheque
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,27,Efectivo
44,09/02/2024,Smartphone,Electronica,780,7,Europa,0.65,Tarjeta de Crédito
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,19.91,Tarjeta de Crédito
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,28.9,Cheque
47,12/02/2024,Refrigerador,Electrodomestico,1250,1,Europa,16.81,Cheque
48,13/02/2024,Laptop,Electronica,970,4,Asia,28.1,Transferencia Bancaria
49,14/02/2024,Smartphone,Electronica,,8,Sudamerica,1.57,Efectivo
50,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,12.56,Cheque
51,16/02/2024,Aspiradora,Electrodomestico,-155,7,Norteamerica,7.8,Transferencia Bancaria
52,17/02/2024,Lavadora,Electrodomestico,810,2,Asia,21.92,Transferencia Bancaria
53,15/03/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,29.44,Cheque
54,16/03/2024,Smartphone,Electronica,700,5,Europa,7.7,Tarjeta de Crédito
55,17/03/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,19.63,Efectivo
56,18/03/2024,Laptop,Electronica,950,3,Asia,5.94,Efectivo
57,19/03/2024,Lavadora,Electrodomestico,,1,Norteamerica,16.96,Tarjeta de Crédito
58,20/03/2024,"Televisor 55""",Electronica,650,4,Europa,13.92,Cheque
59,21/03/2024,Aspiradora,Electrodomestico,150,10,Sudamerica,29.16,Efectivo
60,22/03/2024,Smartphone,Electronica,650,6,Norteamerica,18.26,Desconocido
61,23/03/2024,Laptop,Electronica,1000,2,Asia,10.49,Cheque
62,24/03/2024,Microondas,Electrodomestico,120,8,Europa,3.42,Transferencia Bancaria
63,25/03/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,4.54,Tarjeta de Crédito
64,26/03/2024,Lavadora,Electrodomestico,,3,Asia,6.76,Cheque
65,27/03/2024,Smartphone,Electronica,750,7,Norteamerica,7.53,PayPal
66,28/03/2024,Microondas,Electrodomestico,,9,Asia,25.52,Tarjeta de Crédito
67,29/03/2024,"Televisor 42""",Electronica,500,3,Norteamerica,16.84,Efectivo
68,30/03/2024,Refrigerador,Electrodomestico,1250,1,Europa,15.7,Transferencia Bancaria
69,31/03/2024,Laptop,Electronica,970,4,Asia,3.44,Desconocido
70,01/04/2024,Smartphone,Electronica,690,8,Sudamerica,25.8,Efectivo
71,02/04/2024,"Televisor 32""",Electronica,310,6,Europa,21.68,Tarjeta de Crédito
72,03/04/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,2.03,Desconocido
73,04/04/2024,Lavadora,Electrodomestico,810,2,Asia,21.24,Cheque
74,05/04/2024,"Televisor 42""",Electronica,400,2,Norteamerica,16.31,Efectivo
75,06/04/2024,Smartphone,Electronica,700,5,Europa,2.45,Transferencia Bancaria
76,07/04/2024,Refrigerador,Electrodomestico,1200,1,Sudamerica,13.75,Transferencia Bancaria
77,08/04/2024,Laptop,Electronica,950,3,Asia,14.54,PayPal
78,09/04/2024,Lavadora,Electrodomestico,,1,Norteamerica,4.97,Transferencia Bancaria
79,10/04/2024,Lavadora,Electrodomestico,,3,Asia,28.37,Efectivo
1,15/01/2024,"Televisor 42""",Electronica,-400,2,Norteamerica,25.5,Transferencia Bancaria
2,16/01/2024,Smartphone,Electronica,-700,5,Europa,20.07,Tarjeta de Crédito
3,17/01/2024,Refrigerador,Electrodomestico,-1200,1,Sudamerica,13.87,Transferencia Bancaria
4,18/01/2024,Laptop,Electronica,950,3,Asia,12.35,Cheque
5,19/01/2024,Lavadora,Electrodomestico,,1,Norteamerica,19.53,Tarjeta de Crédito
6,20/01/2024,"Televisor 55""",Electronica,650,4,Europa,16.36,PayPal
7,21/01/2024,Aspiradora,Electrodomestico,,10,Sudamerica,1.87,Cheque
8,22/01/2024,Smartphone,Electronica,650,6,Norteamerica,15.38,Efectivo
9,23/01/2024,Laptop,Electronica,1000,2,Asia,,Efectivo
10,24/01/2024,Microondas,Electrodomestico,120,8,Europa,13.78,Efectivo
11,25/01/2024,"Televisor 42""",Electronica,-450,2,Sudamerica,,Cheque
12,26/01/2024,Lavadora,Electrodomestico,,3,Asia,23.59,Cheque
13,27/01/2024,Smartphone,Electronica,750,7,Norteamerica,6.04,Cheque
14,28/01/2024,Laptop,Electronica,850,1,Europa,7.76,Tarjeta de Crédito
15,29/01/2024,Refrigerador,Electrodomestico,-1100,1,Sudamerica,4.94,Tarjeta de Crédito
16,30/01/2024,Microondas,Electrodomestico,100,9,Asia,9.91,Efectivo
17,31/01/2024,"Televisor 32""",Electronica,300,5,Norteamerica,22.7,Transferencia Bancaria
18,01/02/2024,Tablet,Electronica,,4,Europa,15.58,Efectivo
19,02/02/2024,Lavadora,Electrodomestico,750,2,Asia,6.15,PayPal
20,03/02/2024,Refrigerador,Electrodomestico,,1,Norteamerica,26.33,Tarjeta de Crédito
21,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,26.39,Cheque
22,05/02/2024,Laptop,Electronica,1050,2,Europa,26.12,Tarjeta de Crédito
23,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,7.16,Cheque
24,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,13.54,PayPal
25,08/02/2024,Tablet,Electronica,420,5,Sudamerica,29.55,PayPal
26,09/02/2024,Smartphone,Electronica,780,7,Europa,23.16,Tarjeta de Crédito
27,10/02/2024,Microondas,Electrodomestico,,9,Asia,0.82,Cheque
28,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,1.96,PayPal
29,12/02/2024,Refrigerador,Electrodomestico,-1250,1,Europa,13.92,Efectivo
30,13/02/2024,Laptop,Electronica,970,4,Asia,27.28,Efectivo
31,14/02/2024,Smartphone,Electronica,690,8,Sudamerica,16.16,Cheque
32,15/02/2024,"Televisor 32""",Electronica,310,6,Europa,14.93,Tarjeta de Crédito
33,16/02/2024,Aspiradora,Electrodomestico,155,7,Norteamerica,3.16,Desconocido
34,17/02/2024,Lavadora,Electrodomestico,,2,Asia,19.7,Tarjeta de Crédito
35,18/02/2024,Microondas,Electrodomestico,,10,Sudamerica,24.66,Efectivo
36,04/02/2024,Smartphone,Electronica,680,6,Sudamerica,11.41,PayPal
37,05/02/2024,Laptop,Electronica,1050,2,Europa,,Tarjeta de Crédito
38,06/02/2024,Aspiradora,Electrodomestico,-160,8,Norteamerica,,Transferencia Bancaria
39,07/02/2024,"Televisor 55""",Electronica,700,3,Asia,6.11,Cheque
40,08/02/2024,Tablet,Electronica,420,5,Sudamerica,15.7,Cheque
41,09/02/2024,Smartphone,Electronica,780,7,Europa,8.61,Transferencia Bancaria
42,10/02/2024,Microondas,Electrodomestico,,9,Asia,23.79,Efectivo
43,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,17.33,PayPal
44,09/02/2024,Smartphone,Electronica,780,7,Europa,19.04,Cheque
45,10/02/2024,Microondas,Electrodomestico,,9,Asia,23.94,Transferencia Bancaria
46,11/02/2024,"Televisor 42""",Electronica,500,3,Norteamerica,11.88,Transferencia Bancaria
